-7.60402e-06,0.0227086,0.147717,0.251608,0.387717,0.526789,0.585627,0.720144,0.898654,0.958205,0.730376,0.381898,0.144598,0.0161942,-0.0219607,-0.00483069,-2.80412e-06
-0.00263273,-0.0385319,-0.368392,-0.886096,-0.179985,0.900152,1.25245,-0.263943,-0.463257,0.369779,-0.696226,-0.920973,-0.00721608,0.372627,-0.0953861,-0.244581,-0.313106
-0.0083571,-0.012906,-0.040724,-0.0921266,-0.0981862,-0.253889,-0.56496,-0.451778,0.247917,0.556103,0.204623,-0.204542,-0.948743,-1.7202,-1.86318,-1.63519,-1.4966
-0.000848408,-0.196519,-0.727429,-1.10096,-0.705791,-0.378312,-0.689163,-0.554621,-0.275958,-0.474382,0.0898228,0.533567,0.404485,0.527538,0.208182,-0.238858,-0.343299
0.00279369,-0.0523365,-0.227133,-0.659749,-0.579993,0.86737,1.02963,-0.0838857,-0.1871,0.202332,-0.8554,-0.97404,0.381705,0.251949,-0.0972666,-0.322406,-0.451011
0.00618365,-0.00163807,-0.0267393,-0.110409,-0.146233,-0.247408,-0.651844,-0.636119,-0.0531514,0.830466,0.712546,0.355418,-0.661561,-2.31994,-2.39172,-2.29241,-2.37273
-0.000602047,-0.187166,-0.748204,-1.5659,-1.78449,-0.884228,-0.120791,-0.0496556,-0.461896,-0.794775,-0.245621,1.28872,1.49022,0.245807,-0.237204,-0.481703,-0.645267
-0.000592904,-0.0567795,-0.118505,-0.289752,-0.546908,0.392242,0.957888,0.238207,-0.0815059,-0.0674085,-0.95064,-0.686315,0.382593,-0.0811855,-0.392148,-0.47301,-0.530544
-0.00437528,-0.00679143,-0.0103983,-0.0913224,-0.188032,-0.306096,-0.661682,-0.745036,-0.330974,0.90819,1.32649,0.784217,-0.615291,-2.35425,-2.74802,-2.86491,-2.90377
-0.00512387,-0.209703,-0.794187,-1.73901,-2.70652,-1.7637,0.686342,0.478678,-0.810133,-1.10251,-0.489209,2.01828,2.20942,0.374327,-0.373101,-0.867763,-1.10514
-0.00266695,-0.00488764,-0.0122421,-0.0330646,-0.183955,-0.08677,0.625736,0.620956,0.122283,-0.440225,-0.859841,-0.273985,0.0109364,-0.468746,-0.646546,-0.349394,-0.183805
0.00446729,0.00651111,0.00658134,-0.0128958,-0.174902,-0.432241,-0.628568,-0.800194,-0.44382,0.734024,1.96308,1.0004,-0.690893,-1.91825,-3.3174,-3.67572,-3.6406
0.00351067,-0.175188,-0.733946,-1.73468,-3.28546,-2.59551,1.15466,1.01019,-0.932665,-1.60563,-0.264556,2.41936,2.36673,1.00979,-0.553032,-1.29103,-1.42415
0.003236,0.0456958,0.0994029,0.195575,0.212642,-0.247786,0.158554,0.810499,0.354607,-0.679091,-0.7183,-0.0443296,-0.32785,-0.584516,-0.620371,-0.676444,-0.662276
0.0038377,0.0035564,0.00582543,0.0429761,-0.147154,-0.560844,-0.621005,-0.700037,-0.498157,0.626096,2.16413,1.12025,-0.791605,-1.88005,-3.59208,-4.28543,-4.33322
-0.000235594,-0.188727,-0.7591,-1.71018,-3.25425,-2.95862,1.07858,1.563,-1.23466,-1.48743,0.203552,1.96186,2.32284,1.27135,-0.732646,-1.8505,-2.10026
-9.33234e-05,0.056013,0.185225,0.451169,0.491169,-0.356452,-0.228738,0.911388,0.547435,-0.997246,-0.526166,0.265225,-0.7667,-0.994134,-0.480105,-0.163555,-0.0745246
-0.00503386,-0.0168687,-0.0495286,-0.0659323,-0.180897,-0.552658,-0.639114,-0.547092,-0.400523,0.666516,1.79189,1.10987,-0.994024,-2.50305,-3.08154,-3.37389,-3.45259
-0.000482323,-0.201275,-0.792204,-1.71883,-2.82184,-2.41591,0.670608,1.3488,-1.0747,-1.12093,0.386426,1.55096,1.75928,0.647941,-0.667231,-1.38223,-1.57626
-0.0012995,0.0512727,0.286245,0.711473,0.52602,-0.47133,-0.444294,0.99923,0.422179,-1.09891,-0.135481,0.121193,-0.978006,-1.0001,-0.351186,0.229503,0.479024
0.00512406,0.0189164,0.0485911,-0.142405,-0.343692,-0.342119,-0.783746,-0.316597,-0.0726785,0.499373,1.37111,0.628191,-1.05176,-2.64793,-2.70751,-2.46597,-2.41531
-0.00100323,-0.189724,-0.765244,-1.65245,-2.11244,-1.57095,-0.07818,0.874617,-0.532519,-0.784289,0.472204,1.20796,0.893649,-0.172443,-0.38378,-0.445086,-0.508962
0.000192353,0.0874883,0.420643,0.767574,0.323974,-0.354897,-0.678175,0.570086,0.498626,-0.758711,0.1396,-0.282365,-0.990378,-0.494211,-0.0267498,0.41229,0.542145
-0.00575966,-0.0541031,-0.182426,-0.291984,-0.243499,-0.39708,-0.491349,-0.0469555,-0.0351382,0.409165,0.77328,0.0239689,-1.18532,-2.29663,-2.01836,-1.20129,-0.902832
0.00166137,-0.210016,-0.755968,-1.23873,-1.21223,-1.00862,-0.540726,0.349303,-0.152943,-0.447056,0.572498,0.737381,-0.0861205,-0.570743,-0.0176992,0.477402,0.527799
1.35287,-6.68925,0.120021,-0.730811,-4.93429,-7.93356,-3.3793,16.9827,7.39441,4.24575,-4.39727,-3.23986,12.7995,0.298289,-27.0272,-27.5522,-11.7424
2.73879,12.3353,10.8969,-6.93088,-4.99997,-7.489,3.79118,11.8444,-4.98441,1.88252,-1.31233,-4.68109,-2.89266,3.04595,2.94204,-3.5791,3.23537
-2.29051,-2.37108,-8.2674,4.47018,5.16021,2.37374,19.8452,-3.71737,-12.5162,0.29982,-13.1226,-9.65823,-0.61677,-0.177764,24.2832,23.2017,1.6015
-3.74148,-31.6474,-28.836,18.1252,11.376,20.0637,13.7271,-15.3717,-15.2486,-5.6113,19.8423,-18.9888,-22.4457,0.773324,23.1689,47.0261,29.3119
0.00989578,4.96331,8.27314,12.5089,9.50354,-12.4454,0.645585,6.07192,-9.89575,0.599687,-9.60995,-11.9521,-6.41643,8.70312,29.0417,13.8998,1.60474
4.14616,-44.2127,-0.919278,10.7826,24.2048,30.812,-34.4424,9.37122,0.354081,-16.6188,-37.9257,5.75852,18.7631,1.56646,32.0331,11.4018,9.44042
-0.0573795,-1.36381,-0.618302,0.248489,0.229066,1.11429,1.51886,2.38921,1.51403,0.269318,-1.37275,-2.42789,-2.40386,-1.87556,-0.567889,-0.0408987,0.085358
1.0894,13.0085,8.59318,-6.41351,1.42162,-3.71176,-9.558,-5.19347,16.9178,18.6027,-19.4696,-6.06134,17.3666,6.84995,-24.1639,-26.8615,-2.86567
